user_id,age,country,course_type,course_category,course_price,time_spent_hours,assignments_completed,quiz_avg_score,login_frequency_per_week,device_type,last_login_days_ago,forum_posts,video_completion_percent,certificate_attempted,payment_type,course_completed
6007,52,UK,Instructor-led Online,Investment,1099,117,5,84,5,Mobile,25,9,25,1,Corporate,1
6008,56,USA,Instructor-led Online,Finance,705,37,1,29,2,Mobile,48,29,44,0,Corporate,0
6009,33,Australia,Classroom Training Live Session,Finance,117,162,4,75,6,Desktop,40,3,14,0,Individual,1
6010,45,India,Instructor-led Online,Accounting,490,139,12,33,3,Desktop,51,29,90,0,Corporate,0
6011,28,Australia,Self-paced,Investment,231,159,9,53,4,Desktop,34,43,80,0,Individual,1
6012,21,UK,Instructor-led Online,Finance,1069,117,14,80,6,Tablet,49,5,93,0,Individual,1
6013,47,Canada,Self-paced,Finance,435,44,4,35,5,Desktop,27,47,39,0,Individual,0
6014,55,USA,Instructor-led Online,Investment,5000,500,12,13,3,Mobile,34,300,78,0,Individual,0
6015,40,USA,Instructor-led Online,Accounting,221,17,12,1,2,Tablet,16,20,20,1,Corporate,0
6016,49,Australia,Self-paced,Risk,1040,157,14,88,1,Desktop,36,43,78,1,Individual,1
6017,28,India,Instructor-led Online,Finance,175,131,13,18,4,Mobile,42,6,75,1,Individual,1
6018,30,Australia,Instructor-led Online,Finance,254,88,8,8,1,Tablet,32,48,6,0,Individual,0
6019,47,Canada,Classroom Training Live Session,Risk,1150,150,9,31,5,Desktop,43,10,70,0,Individual,1
6020,43,India,Self-paced,Finance,484,152,6,64,0,Desktop,41,43,68,0,Corporate,0
6021,31,India,Self-paced,Investment,594,168,8,4,0,Tablet,53,3,37,0,Corporate,1
6022,31,Australia,Classroom Training Live Session,Finance,181,67,4,10,6,Tablet,35,26,24,1,Individual,0
6023,38,UK,Self-paced,Risk,1147,119,11,68,4,Mobile,23,5,46,0,Individual,1
6024,38,India,Self-paced,Accounting,1121,3,0,13,4,Desktop,1,24,3,0,Individual,0
6025,40,USA,Classroom Training Physical,Investment,275,119,14,50,3,Desktop,24,21,51,0,Individual,1
6026,24,Canada,Self-paced,Investment,156,167,6,28,3,Desktop,13,46,19,0,Corporate,1
6027,47,UK,Classroom Training Live Session,Risk,995,114,11,52,0,Desktop,44,1,14,0,Individual,1
6028,42,Canada,Instructor-led Online,Risk,1043,112,9,16,3,Tablet,1,44,80,0,Individual,0
6029,39,Australia,Classroom Training Live Session,Accounting,433,147,5,0,2,Desktop,36,22,68,1,Corporate,0
6030,52,Canada,Classroom Training Live Session,Investment,324,88,1,36,0,Mobile,50,36,24,1,Individual,0
6031,58,Australia,Classroom Training Live Session,Risk,932,84,6,44,2,Mobile,41,49,47,0,Individual,0
6032,23,UK,Self-paced,Risk,957,13,4,45,0,Mobile,40,8,78,0,Individual,0
6033,24,Australia,Instructor-led Online,Risk,793,11,9,82,4,Tablet,46,1,42,1,Individual,0
6034,19,UK,Classroom Training Live Session,Investment,941,128,10,95,0,Desktop,23,36,29,0,Individual,1
6035,41,Canada,Instructor-led Online,Risk,283,109,9,54,3,Mobile,1,10,75,1,Individual,0
6036,58,India,Self-paced,Finance,694,82,4,91,6,Tablet,46,37,57,0,Individual,1
6037,56,UK,Instructor-led Online,Investment,284,130,5,78,3,Mobile,24,31,54,0,Corporate,1
6038,18,Australia,Classroom Training Live Session,Risk,682,97,4,13,6,Mobile,2,48,55,0,Corporate,0
6039,50,Australia,Classroom Training Live Session,Accounting,280,50,0,92,2,Tablet,25,37,8,1,Corporate,0
6040,35,UK,Self-paced,Accounting,292,146,13,26,1,Tablet,1,18,90,0,Corporate,1
6041,44,India,Self-paced,Investment,162,15,1,62,6,Mobile,37,40,87,1,Individual,0
6042,28,Australia,Classroom Training Live Session,Finance,261,171,7,24,0,Mobile,32,43,42,0,Individual,0
6043,53,UK,Self-paced,Finance,370,70,8,99,4,Mobile,44,4,1,0,Corporate,1
6044,46,USA,Classroom Training Physical,Finance,983,60,14,27,5,Tablet,16,7,71,0,Corporate,0
6045,44,Canada,Self-paced,Investment,523,96,8,46,4,Desktop,9,27,51,1,Corporate,0
6046,23,UK,Self-paced,Finance,841,94,8,39,3,Mobile,9,29,8,1,Individual,1
6047,57,UK,Instructor-led Online,Investment,156,145,8,6,6,Tablet,16,31,86,0,Corporate,0
6048,25,India,Classroom Training Live Session,Accounting,616,12,10,83,2,Desktop,9,41,70,1,Corporate,0
6049,57,UK,Classroom Training Live Session,Risk,414,25,7,68,3,Mobile,43,42,14,0,Individual,0
6050,42,Australia,Classroom Training Live Session,Finance,621,12,2,28,4,Tablet,23,23,88,0,Individual,0
6051,28,Australia,Instructor-led Online,Investment,346,63,5,14,0,Desktop,5,25,5,1,Individual,0
6052,52,Canada,Instructor-led Online,Risk,801,67,1,98,3,Desktop,35,29,25,1,Individual,0
6053,41,Canada,Instructor-led Online,Finance,253,49,12,37,3,Desktop,53,8,41,1,Individual,0
6054,56,India,Classroom Training Live Session,Investment,330,115,10,98,3,Mobile,30,29,28,1,Corporate,1
6055,51,UK,Classroom Training Live Session,Finance,1007,36,7,51,4,Tablet,0,47,5,0,Individual,0
6056,41,India,Instructor-led Online,Finance,364,70,12,22,5,Mobile,16,33,89,1,Individual,0
6057,55,USA,Self-paced,Risk,369,10,1,70,5,Mobile,16,9,98,0,Individual,0
6058,20,UK,Classroom Training Live Session,Risk,671,25,6,76,0,Tablet,42,45,88,0,Individual,0
6059,39,UK,Self-paced,Accounting,766,82,2,55,6,Mobile,23,25,19,1,Individual,0
6060,47,India,Self-paced,Accounting,129,15,2,74,3,Mobile,37,42,29,1,Individual,0
6061,18,,,,929,138,11,72,5,,56,41,53,0,,1
6062,28,India,Classroom Training Live Session,Finance,550,11,3,78,1,Tablet,43,35,78,0,Corporate,0
6063,37,Australia,Classroom Training Live Session,Investment,277,159,11,30,3,Tablet,35,40,3,1,Corporate,1
6064,42,Australia,Classroom Training Live Session,Risk,513,137,5,88,1,Tablet,6,23,39,0,Individual,1
6065,28,UK,Self-paced,Accounting,434,79,4,39,3,Desktop,20,44,8,0,Individual,0
6066,57,USA,Classroom Training Physical,Accounting,299,173,6,39,3,Tablet,14,41,49,1,Corporate,1
6067,38,UK,Classroom Training Live Session,Accounting,587,100,9,1,4,Mobile,6,14,22,0,Individual,0
6068,22,USA,Self-paced,Finance,663,141,6,28,1,Desktop,26,49,41,0,Individual,0
6069,20,India,Instructor-led Online,Accounting,1161,70,4,29,5,Desktop,32,36,7,1,Individual,0
6070,35,UK,Self-paced,Risk,240,46,1,53,3,Desktop,37,11,66,0,Individual,0
6071,30,USA,Self-paced,Investment,1120,2,9,9,2,Tablet,21,23,89,0,Individual,0
6072,55,Australia,Classroom Training Live Session,Investment,1187,12,10,58,4,Mobile,13,46,52,0,Individual,0
6073,59,USA,Classroom Training Physical,Finance,522,159,13,80,0,Desktop,56,41,36,0,Corporate,1
6074,35,Australia,Instructor-led Online,Investment,635,42,11,23,4,Desktop,17,35,64,1,Individual,0
6075,52,Canada,Classroom Training Live Session,Investment,318,124,10,66,3,Tablet,2,35,2,0,Corporate,1
6076,49,,,,1170,7,7,38,6,,18,47,66,0,,0
6077,32,USA,Instructor-led Online,Risk,270,96,7,66,3,Tablet,5,18,25,1,Individual,1
6078,27,USA,Classroom Training Live Session,Accounting,183,133,9,34,4,Mobile,34,2,40,1,Corporate,0
6079,56,Canada,Instructor-led Online,Finance,317,109,8,59,3,Desktop,53,25,78,0,Corporate,1
6080,26,USA,Instructor-led Online,Investment,718,156,6,87,4,Mobile,30,4,61,1,Corporate,1
6081,27,USA,Instructor-led Online,Risk,983,164,3,55,4,Tablet,28,31,90,0,Corporate,1
6082,53,Canada,Classroom Training Live Session,Accounting,826,161,0,66,1,Tablet,34,12,96,0,Corporate,0
6083,27,Australia,Instructor-led Online,Risk,1050,15,12,41,0,Tablet,56,9,63,0,Individual,0
6084,45,,,,773,132,6,89,1,,41,40,65,1,,1
6085,38,UK,Self-paced,Investment,190,113,10,86,1,Desktop,22,0,58,1,Individual,1
6086,51,India,Instructor-led Online,Investment,1020,1,12,19,5,Mobile,56,11,71,0,Corporate,0
6087,45,India,Instructor-led Online,Risk,1010,39,0,86,4,Desktop,7,41,58,0,Individual,0
6088,28,Canada,Instructor-led Online,Accounting,643,132,12,4,2,Tablet,49,38,22,0,Corporate,1
6089,25,India,Self-paced,Finance,1171,34,4,62,5,Mobile,48,33,50,0,Individual,0
6090,58,India,Instructor-led Online,Risk,662,48,13,3,6,Tablet,54,31,85,1,Corporate,0
6091,53,UK,Classroom Training Live Session,Finance,1063,86,12,52,4,Tablet,47,3,68,1,Corporate,1
6092,25,India,Classroom Training Live Session,Risk,1008,142,8,27,5,Mobile,20,37,51,1,Individual,1
6093,57,UK,Instructor-led Online,Finance,350,120,5,76,4,Desktop,17,46,96,0,Corporate,0
6094,47,Canada,Classroom Training Live Session,Risk,666,34,14,44,2,Tablet,39,11,99,0,Individual,0
6095,52,USA,Classroom Training Live Session,Risk,178,92,11,0,2,Tablet,36,48,65,0,Individual,0
6096,38,Australia,Self-paced,Finance,1040,67,8,40,3,Desktop,27,1,71,0,Individual,0
6097,43,,,,234,159,1,74,0,,55,32,28,1,,1
6098,50,Australia,Instructor-led Online,Finance,1129,37,4,1,1,Desktop,56,27,95,0,Individual,0
6099,39,UK,Self-paced,Risk,393,37,3,37,6,Tablet,43,29,13,1,Individual,0
6100,40,India,Self-paced,Risk,909,94,6,17,0,Desktop,9,43,97,0,Individual,0
6101,19,Canada,Self-paced,Investment,250,23,2,90,1,Mobile,33,12,39,1,Individual,0
6102,43,India,Self-paced,Investment,210,155,7,52,6,Mobile,45,21,35,0,Corporate,1
6103,21,UK,Self-paced,Finance,530,134,1,7,0,Mobile,19,20,95,1,Corporate,0
6104,19,India,Classroom Training Live Session,Finance,771,123,5,89,0,Mobile,9,38,44,0,Corporate,1
6105,49,USA,Instructor-led Online,Accounting,475,168,1,73,6,Mobile,52,41,81,1,Individual,1
6106,34,Australia,Classroom Training Live Session,Accounting,121,46,5,31,6,Mobile,47,8,99,1,Corporate,0
6107,46,Australia,Instructor-led Online,Risk,1105,60,14,28,4,Tablet,11,25,44,0,Individual,0
6108,58,UK,Instructor-led Online,Investment,613,35,10,32,4,Mobile,49,12,6,1,Corporate,0
6109,20,UK,Instructor-led Online,Finance,764,126,13,13,4,Mobile,6,18,32,0,Individual,0
6110,34,UK,Instructor-led Online,Accounting,1082,61,10,30,6,Mobile,19,40,33,0,Corporate,0
6111,28,Australia,Instructor-led Online,Finance,649,65,14,37,6,Mobile,12,47,23,1,Corporate,1
6112,18,UK,Instructor-led Online,Investment,198,43,3,64,2,Desktop,49,5,25,0,Individual,0
6113,36,India,Instructor-led Online,Investment,556,81,11,14,1,Mobile,41,27,72,0,Individual,0
6114,30,USA,Classroom Training Physical,Accounting,757,168,9,52,3,Mobile,12,20,91,1,Corporate,1
6115,40,USA,Classroom Training Live Session,Finance,144,2,1,68,1,Desktop,46,33,1,1,Corporate,0
6116,39,Australia,Self-paced,Risk,667,174,14,7,6,Mobile,53,42,42,1,Corporate,1
6117,57,Australia,Classroom Training Live Session,Investment,704,37,9,66,1,Tablet,0,18,12,0,Individual,0
6118,30,UK,Classroom Training Live Session,Investment,1173,66,2,82,4,Mobile,34,1,69,0,Corporate,0
6119,31,Canada,Classroom Training Live Session,Accounting,125,148,12,3,3,Mobile,24,13,34,0,Individual,1
6120,37,Canada,Self-paced,Accounting,598,27,8,77,3,Desktop,43,39,79,0,Individual,0
6121,41,Canada,Classroom Training Live Session,Accounting,608,73,1,93,2,Mobile,53,6,24,1,Individual,0
6122,38,UK,Instructor-led Online,Accounting,925,109,13,95,3,Mobile,19,48,14,0,Corporate,1
6123,42,Australia,Instructor-led Online,Risk,907,94,14,5,6,Tablet,41,7,71,0,Corporate,0
6124,29,UK,Self-paced,Risk,1040,80,8,90,4,Tablet,39,11,66,0,Individual,1
6125,48,,,,867,33,5,50,0,,29,33,60,1,,0
6126,34,India,Instructor-led Online,Risk,1172,51,1,83,4,Tablet,57,13,20,0,Individual,0
6127,26,India,Instructor-led Online,Investment,271,156,5,14,6,Desktop,56,31,39,1,Corporate,1
6128,58,UK,Classroom Training Live Session,Accounting,253,168,7,35,1,Mobile,16,6,0,0,Corporate,1
6129,36,India,Classroom Training Live Session,Finance,345,149,13,19,0,Tablet,32,32,17,0,Individual,1
6130,26,Australia,Instructor-led Online,Investment,1105,65,6,39,1,Desktop,44,13,84,0,Individual,0
6131,57,Australia,Classroom Training Live Session,Investment,1111,50,9,42,6,Mobile,20,0,94,1,Individual,0
6132,44,,,,866,162,8,15,1,,24,3,31,1,,1
6133,22,Canada,Instructor-led Online,Finance,338,71,9,90,2,Tablet,22,15,51,0,Individual,0
6134,41,India,Self-paced,Risk,698,133,6,85,4,Mobile,30,34,97,0,Corporate,1
6135,18,UK,Classroom Training Live Session,Finance,1185,55,11,10,3,Desktop,9,22,47,0,Individual,0
6136,31,USA,Self-paced,Finance,839,105,1,74,3,Desktop,35,34,63,1,Corporate,0
6137,26,USA,Instructor-led Online,Finance,644,137,5,12,5,Tablet,55,16,96,0,Individual,0
6138,43,Canada,Instructor-led Online,Investment,1019,119,10,73,2,Mobile,30,2,88,0,Individual,0
6139,33,UK,Instructor-led Online,Risk,818,11,8,60,0,Mobile,34,21,70,1,Corporate,0
6140,56,Canada,Instructor-led Online,Finance,996,131,4,10,3,Mobile,32,44,19,0,Corporate,0
6141,24,India,Instructor-led Online,Investment,835,164,1,74,4,Desktop,33,9,66,1,Corporate,1
6142,25,Canada,Classroom Training Live Session,Accounting,908,128,8,10,1,Tablet,39,4,14,1,Corporate,0
6143,29,Australia,Classroom Training Live Session,Risk,273,68,5,56,1,Mobile,44,15,61,0,Corporate,0
6144,36,Canada,Instructor-led Online,Risk,203,51,0,76,4,Tablet,24,9,86,1,Individual,0
6145,32,Australia,Instructor-led Online,Finance,147,97,11,24,3,Tablet,58,22,38,0,Individual,1
6146,53,Australia,Classroom Training Live Session,Accounting,118,68,7,89,1,Tablet,58,31,44,0,Corporate,0
6147,50,,,,772,23,1,35,5,,4,20,79,0,,0
6148,58,Canada,Instructor-led Online,Risk,125,27,14,40,2,Mobile,5,18,86,1,Individual,0
6149,30,UK,Classroom Training Live Session,Investment,1166,153,10,61,4,Desktop,18,23,96,0,Individual,1
6150,36,India,Classroom Training Live Session,Investment,265,17,1,79,5,Tablet,36,5,65,0,Corporate,0
6151,55,UK,Instructor-led Online,Finance,435,94,9,39,3,Tablet,20,38,78,0,Corporate,0
6152,59,UK,Self-paced,Accounting,1090,52,0,83,3,Tablet,52,23,44,0,Corporate,0
6153,36,USA,Classroom Training Live Session,Finance,429,161,10,82,6,Tablet,33,36,62,0,Individual,1
6154,18,USA,Classroom Training Live Session,Accounting,195,177,2,46,6,Desktop,43,47,43,0,Individual,1
6155,32,Canada,Classroom Training Live Session,Finance,641,71,5,40,1,Tablet,29,7,84,1,Individual,0
6156,49,Canada,Instructor-led Online,Investment,289,155,5,38,2,Mobile,1,40,78,0,Individual,1
6157,49,Canada,Instructor-led Online,Finance,237,100,11,57,5,Tablet,34,39,80,1,Individual,0
6158,31,India,Self-paced,Finance,343,156,12,37,6,Tablet,32,2,21,0,Individual,1
6159,56,India,Classroom Training Live Session,Risk,1050,28,9,14,2,Desktop,25,0,25,1,Individual,0
6160,49,Australia,Self-paced,Investment,228,82,0,45,3,Mobile,50,35,68,0,Corporate,0
6161,52,India,Self-paced,Accounting,1003,2,3,24,2,Tablet,6,39,13,1,Corporate,0
6162,47,USA,Instructor-led Online,Risk,1022,120,12,70,1,Desktop,51,38,72,0,Individual,1
6163,58,India,Classroom Training Live Session,Risk,667,49,10,95,4,Tablet,15,10,77,1,Individual,0
6164,26,Australia,Self-paced,Investment,949,8,6,59,1,Tablet,58,9,33,0,Corporate,0
6165,55,Canada,Self-paced,Finance,196,137,8,83,0,Desktop,35,40,19,1,Corporate,1
6166,57,India,Self-paced,Accounting,313,42,12,85,2,Desktop,40,23,89,0,Individual,1
6167,39,Australia,Classroom Training Live Session,Accounting,714,131,7,72,2,Desktop,23,37,73,0,Corporate,0
6168,29,USA,Self-paced,Investment,654,81,3,71,6,Tablet,54,17,25,0,Corporate,1
6169,51,Australia,Instructor-led Online,Accounting,439,74,1,68,2,Tablet,37,38,85,0,Corporate,0
6170,37,India,Self-paced,Accounting,634,104,4,61,1,Mobile,40,44,7,0,Individual,0
6171,57,USA,Self-paced,Accounting,666,137,6,95,0,Mobile,54,47,64,1,Corporate,1
6172,26,India,Instructor-led Online,Finance,637,34,0,5,4,Desktop,30,27,84,0,Individual,0
6173,56,USA,Self-paced,Finance,951,113,3,1,4,Tablet,17,12,81,1,Individual,0
6174,30,Canada,Self-paced,Risk,654,39,10,24,6,Tablet,19,16,54,0,Individual,0
6175,47,Canada,Self-paced,Finance,648,122,10,79,1,Mobile,53,8,27,0,Corporate,1
6176,40,Canada,Classroom Training Live Session,Risk,929,68,7,37,1,Mobile,27,5,96,0,Individual,0
6177,41,India,Self-paced,Investment,430,20,7,91,0,Tablet,15,35,69,1,Individual,0
6178,27,Canada,Self-paced,Accounting,1093,74,13,32,1,Desktop,36,48,12,1,Corporate,1
6179,54,India,Classroom Training Live Session,Risk,933,30,5,31,0,Tablet,5,35,79,0,Corporate,0
6180,25,UK,Instructor-led Online,Investment,394,60,0,59,4,Desktop,17,47,20,1,Individual,0
6181,48,Canada,Classroom Training Live Session,Accounting,938,127,10,60,6,Desktop,3,47,16,0,Individual,1
6182,56,UK,Self-paced,Risk,945,132,3,88,3,Tablet,32,10,75,0,Individual,1
6183,41,USA,Classroom Training Physical,Risk,1021,155,3,90,5,Desktop,1,22,8,1,Individual,1
6184,18,Canada,Classroom Training Live Session,Finance,646,23,11,55,3,Tablet,33,7,86,0,Individual,0
6185,22,UK,Classroom Training Live Session,Finance,252,152,9,33,6,Desktop,11,41,78,0,Corporate,1
6186,37,Australia,Instructor-led Online,Risk,486,80,12,82,6,Mobile,35,21,78,0,Corporate,1
6187,19,,,,1114,14,4,3,4,,9,44,85,1,,0
6188,18,India,Self-paced,Finance,817,33,6,82,0,Mobile,48,9,3,1,Corporate,0
6189,29,USA,Self-paced,Accounting,951,62,0,61,3,Desktop,37,3,16,1,Individual,0
6190,54,UK,Instructor-led Online,Investment,511,174,12,1,3,Desktop,37,37,20,0,Individual,1
6191,47,India,Self-paced,Investment,297,64,12,36,6,Tablet,39,48,22,1,Individual,1
6192,51,India,Self-paced,Risk,819,4,11,80,0,Mobile,34,37,99,1,Individual,0
6193,19,Australia,Classroom Training Live Session,Investment,975,87,9,25,2,Desktop,1,30,42,1,Individual,0
6194,22,Canada,Self-paced,Risk,916,125,14,62,3,Mobile,28,11,71,0,Individual,1
6195,34,India,Instructor-led Online,Finance,347,82,7,87,3,Mobile,35,31,68,1,Corporate,1
6196,56,UK,Instructor-led Online,Investment,797,12,4,83,0,Tablet,7,42,12,0,Individual,0
6197,59,India,Instructor-led Online,Finance,634,35,0,95,5,Mobile,41,48,69,1,Corporate,0
6198,46,USA,Self-paced,Finance,730,22,8,83,3,Tablet,56,47,70,1,Individual,0
6199,45,India,Instructor-led Online,Risk,1197,51,3,76,1,Desktop,18,5,47,0,Corporate,0
6200,35,Australia,Instructor-led Online,Investment,804,150,11,35,1,Desktop,19,39,69,0,Individual,1
6201,39,Australia,Instructor-led Online,Investment,871,83,12,57,1,Desktop,27,40,76,0,Individual,0
6202,39,Canada,Classroom Training Live Session,Finance,634,18,13,80,4,Desktop,30,27,7,1,Individual,1
6203,48,UK,Self-paced,Risk,425,135,8,97,2,Desktop,53,13,92,0,Corporate,1
6204,33,Australia,Classroom Training Live Session,Investment,868,12,7,74,2,Mobile,33,28,95,0,Individual,0
6205,45,USA,Instructor-led Online,Investment,1095,65,11,45,0,Mobile,1,35,87,0,Corporate,0
6206,38,India,Self-paced,Investment,242,137,6,31,6,Tablet,41,7,92,0,Individual,1
6207,47,,,,880,36,6,25,1,,35,22,7,1,,0
6208,42,India,Instructor-led Online,Accounting,1079,153,0,3,2,Mobile,19,44,80,0,Individual,0
6209,38,Canada,Self-paced,Risk,632,152,4,81,3,Tablet,4,43,90,1,Individual,1
6210,48,UK,Instructor-led Online,Risk,213,74,6,59,6,Desktop,50,16,38,1,Corporate,1
6211,21,UK,Instructor-led Online,Accounting,472,91,5,8,0,Desktop,27,17,43,1,Corporate,0
6212,51,USA,Self-paced,Accounting,585,110,5,64,0,Mobile,16,9,62,1,Corporate,0
6213,37,USA,Classroom Training Physical,Investment,870,36,4,19,2,Tablet,35,5,99,1,Corporate,0
6214,33,,,,996,45,9,9,5,,30,3,42,0,,0
6215,25,Canada,Instructor-led Online,Investment,699,129,9,85,2,Mobile,30,33,36,0,Corporate,1
6216,52,USA,Self-paced,Finance,706,177,6,39,5,Tablet,9,5,94,1,Individual,1
6217,23,India,Instructor-led Online,Risk,986,73,11,30,6,Tablet,57,49,97,1,Individual,0
6218,30,Canada,Instructor-led Online,Investment,738,66,0,14,4,Desktop,25,5,84,1,Individual,0
6219,52,USA,Classroom Training Live Session,Investment,174,14,4,83,4,Mobile,58,8,93,1,Individual,0
6220,44,Australia,Self-paced,Investment,168,48,7,78,6,Mobile,46,24,7,1,Individual,0
6221,18,Australia,Self-paced,Risk,1066,143,9,69,5,Mobile,9,28,71,0,Individual,1
6222,37,UK,Classroom Training Live Session,Investment,698,142,11,26,4,Mobile,23,11,8,0,Individual,1
6223,44,India,Classroom Training Live Session,Finance,106,77,14,97,3,Mobile,40,16,92,0,Corporate,1
6224,39,Australia,Instructor-led Online,Investment,516,77,9,94,3,Desktop,5,10,86,0,Individual,1
6225,47,Canada,Instructor-led Online,Finance,738,130,3,53,5,Desktop,22,4,51,0,Individual,1
6226,38,India,Self-paced,Finance,1079,9,14,7,2,Tablet,20,48,91,0,Individual,0
6227,25,Canada,Instructor-led Online,Finance,1079,61,5,48,3,Desktop,32,27,37,1,Corporate,0
6228,19,Canada,Classroom Training Live Session,Finance,481,19,13,70,4,Mobile,32,23,60,1,Individual,0
6229,38,,,,843,24,5,43,0,,2,33,24,0,,0
6230,41,India,Instructor-led Online,Investment,655,98,12,4,4,Tablet,49,27,5,0,Individual,0
6231,37,UK,Self-paced,Investment,854,171,5,40,3,Mobile,33,41,97,1,Individual,1
6232,42,Canada,Instructor-led Online,Investment,1152,85,6,44,0,Mobile,54,46,99,0,Individual,0
6233,36,Canada,Classroom Training Live Session,Finance,301,36,6,81,4,Tablet,6,30,37,0,Individual,0
6234,32,India,Classroom Training Live Session,Accounting,848,54,5,82,5,Mobile,43,28,42,0,Corporate,0
6235,30,Australia,Classroom Training Live Session,Risk,287,15,4,68,1,Desktop,37,49,93,1,Corporate,0
6236,49,Canada,Self-paced,Finance,1143,148,12,34,0,Tablet,7,20,22,0,Individual,1
6237,25,UK,Classroom Training Live Session,Risk,424,33,13,64,6,Tablet,32,37,1,1,Individual,1
6238,54,India,Instructor-led Online,Accounting,559,15,6,81,4,Tablet,52,37,28,1,Corporate,0
6239,57,USA,Classroom Training Live Session,Risk,1100,156,2,93,3,Tablet,7,47,82,0,Individual,1
6240,46,Canada,Classroom Training Live Session,Investment,1185,142,5,2,2,Tablet,13,20,34,1,Corporate,1
6241,58,,,,104,171,14,38,1,,8,19,92,0,,1
6242,38,Canada,Self-paced,Risk,570,15,0,23,2,Mobile,19,35,74,0,Corporate,0
6243,37,Canada,Self-paced,Accounting,547,142,3,12,0,Tablet,49,26,12,0,Corporate,0
6244,23,India,Classroom Training Live Session,Accounting,382,146,8,8,6,Tablet,58,2,72,1,Corporate,1
6245,34,Canada,Self-paced,Risk,844,151,4,67,0,Desktop,41,17,34,0,Individual,1
6246,29,Canada,Self-paced,Investment,584,177,9,56,3,Mobile,14,1,46,0,Corporate,1
6247,44,,,,777,104,3,1,3,,23,8,18,1,,0
6248,45,USA,Self-paced,Finance,555,78,1,73,4,Mobile,11,34,83,1,Corporate,0
6249,46,Canada,Self-paced,Accounting,422,71,6,76,4,Tablet,24,19,48,0,Individual,1
6250,23,UK,Classroom Training Live Session,Risk,1181,122,9,8,4,Desktop,0,49,75,0,Corporate,0
6251,31,UK,Classroom Training Live Session,Accounting,873,113,12,93,4,Tablet,18,24,88,1,Corporate,1
6252,58,,,,510,108,7,42,0,,18,29,33,1,,0
6253,32,Canada,Self-paced,Accounting,315,88,12,94,5,Desktop,14,18,18,1,Corporate,0
6254,56,UK,Self-paced,Finance,512,143,3,31,4,Tablet,57,15,9,0,Corporate,0
6255,55,India,Self-paced,Finance,181,34,4,84,0,Tablet,9,34,24,1,Individual,0
6256,20,India,Instructor-led Online,Accounting,713,121,8,61,4,Mobile,32,48,90,0,Individual,1
6257,42,Australia,Instructor-led Online,Accounting,198,16,7,70,4,Tablet,25,14,56,0,Corporate,0
6258,21,Canada,Instructor-led Online,Risk,274,85,4,81,1,Mobile,50,36,14,1,Corporate,0
6259,19,UK,Self-paced,Accounting,609,159,5,18,5,Desktop,14,32,89,0,Corporate,1
6260,18,UK,Classroom Training Live Session,Accounting,733,10,14,16,2,Desktop,14,11,2,1,Corporate,0
6261,56,UK,Classroom Training Live Session,Risk,277,87,12,54,2,Desktop,57,12,71,1,Individual,1
6262,44,UK,Classroom Training Live Session,Investment,524,119,0,88,1,Desktop,32,14,30,0,Corporate,0
6263,43,USA,Classroom Training Physical,Investment,458,37,4,29,5,Tablet,37,7,98,0,Individual,0
6264,36,USA,Instructor-led Online,Finance,611,112,1,75,4,Mobile,2,6,31,0,Corporate,0
6265,25,USA,Instructor-led Online,Accounting,921,103,5,41,2,Desktop,54,33,93,0,Individual,0
6266,31,Canada,Self-paced,Accounting,102,75,9,66,0,Desktop,4,14,47,1,Corporate,0
6267,18,Canada,Self-paced,Investment,1058,15,3,90,4,Tablet,45,46,31,0,Individual,0
6268,20,USA,Instructor-led Online,Risk,1163,16,0,90,1,Mobile,0,49,28,1,Corporate,0
6269,50,Australia,Self-paced,Risk,366,101,12,19,5,Desktop,7,21,14,0,Corporate,0
6270,51,Canada,Instructor-led Online,Investment,1111,56,2,76,6,Mobile,49,29,24,1,Corporate,0
6271,39,India,Self-paced,Finance,1088,4,0,47,6,Tablet,5,4,63,0,Corporate,0
6272,43,Australia,Instructor-led Online,Risk,184,162,9,73,1,Desktop,53,6,73,0,Corporate,1
6273,46,India,Instructor-led Online,Risk,337,83,9,59,5,Desktop,17,1,92,1,Corporate,0
6274,41,UK,Self-paced,Finance,927,78,13,51,2,Tablet,49,42,87,0,Corporate,0
6275,53,UK,Classroom Training Live Session,Finance,389,83,8,74,6,Mobile,25,4,84,0,Corporate,1
6276,31,Canada,Instructor-led Online,Investment,125,135,6,58,6,Desktop,22,21,78,0,Corporate,1
6277,22,Canada,Self-paced,Finance,503,107,1,70,5,Desktop,14,26,72,0,Corporate,1
6278,57,Canada,Self-paced,Finance,647,141,4,83,5,Desktop,17,10,5,1,Individual,1
6279,32,Australia,Classroom Training Live Session,Risk,1012,127,1,56,5,Mobile,10,35,52,1,Corporate,1
6280,58,UK,Self-paced,Investment,370,44,9,58,4,Tablet,28,40,5,0,Individual,1
6281,19,Canada,Self-paced,Finance,510,135,10,89,3,Desktop,52,38,31,1,Individual,1
6282,57,UK,Classroom Training Live Session,Risk,868,153,14,5,3,Tablet,35,15,14,1,Corporate,1
6283,54,,,,553,107,10,9,6,,6,41,44,0,,0
6284,26,USA,Self-paced,Finance,412,80,12,54,6,Mobile,17,25,4,1,Corporate,1
6285,45,UK,Instructor-led Online,Investment,953,76,0,7,3,Desktop,40,26,84,0,Corporate,0
6286,50,USA,Classroom Training Physical,Accounting,520,121,4,14,5,Tablet,27,29,99,0,Corporate,0
